2459947.765208	1.113839	0.008151
2459947.770764	1.084301	0.043151
2459947.776319	1.154029	0.021177
2459947.781875	1.160062	0.021589
2459947.787431	1.134806	0.009356
2459947.792986	1.137561	0.011925
2459947.798542	1.162128	0.007335
2459947.804097	1.169459	0.009172
2459947.809653	1.180930	0.015031
2459947.815208	1.161556	0.009521
2459947.820764	1.178800	0.002618
2459947.826319	1.169135	0.012187
2459947.831875	1.206059	0.019506
2459947.837431	1.195197	0.003532
2459947.842986	1.182628	0.014142
2459947.848542	1.184876	0.016764
2459947.854097	1.231724	0.025485
2459947.859653	1.205143	0.005575
2459947.865208	1.222347	0.007012
2459947.870764	1.195039	0.024687
2459947.876319	1.227102	0.003186
2459947.881875	1.267056	0.039217
2459947.887431	1.221254	0.010541
2459947.892986	1.279787	0.044253
2459947.898542	1.226442	0.012603
2459947.904097	1.246699	0.004022
2459947.909653	1.225882	0.020326
2459947.915208	1.235696	0.013457
2459947.920764	1.251983	0.000024
2459947.926319	1.245601	0.008919
2459947.931875	1.246849	0.010062
2459947.937431	1.227539	0.031582
2459947.942986	1.266004	0.004865
2459947.948542	1.258745	0.004534
2459947.954097	1.239212	0.025890
2459947.959653	1.253871	0.012820
2459947.965208	1.256385	0.011601
2459947.970764	1.270226	0.001237
2459947.976319	1.291237	0.021314
2459947.981875	1.253768	0.016670
2459947.987431	1.240377	0.030640
2459947.992986	1.270006	0.001083
2459947.998542	1.256605	0.014623
2459948.004097	1.265514	0.005566
2459948.009653	1.304078	0.033280
2459948.015208	1.276077	0.005693
2459948.020764	1.272399	0.002522
2459948.026319	1.253459	0.015724
2459948.031875	1.275071	0.006759
2459948.037431	1.287512	0.020243
2459948.042986	1.240907	0.025043
2459948.048542	1.243430	0.021146
2459948.054097	1.282612	0.019687
2459948.059653	1.231781	0.029347
2459948.065208	1.249043	0.010021
2459948.070764	1.301512	0.044585
2459948.076319	1.234265	0.020513
2459948.081875	1.256929	0.004450
2459948.087431	1.250073	0.000114
2459948.092986	1.235579	0.011810
2459948.098542	1.242109	0.002442
2459948.104097	1.224044	0.017679
2459948.109653	1.243028	0.004395
2459948.115208	1.240769	0.005328
2459948.120764	1.245123	0.012521
2459948.126319	1.260567	0.030973
2459948.131875	1.187154	0.039265
2459948.137431	1.241371	0.018486
2459948.142986	1.180354	0.039190
2459948.148542	1.228480	0.012288
2459948.154097	1.196272	0.016073
2459948.159653	1.226290	0.017834
2459948.165208	1.207789	0.003113
2459948.170764	1.212257	0.011538
2459948.176319	1.176438	0.020170
2459948.181875	1.192263	0.000400
2459948.187431	1.171230	0.017553
2459948.192986	1.179254	0.005378
2459948.198542	1.175522	0.004955
2459948.204097	1.151057	0.025384
2459948.209653	1.173483	0.001168
2459948.215208	1.154380	0.013561
2459948.220764	1.129760	0.033951
2459948.226319	1.163384	0.004065
2459948.231875	1.148654	0.005928
2459948.237431	1.138959	0.010853
2459948.242986	1.127674	0.017495
2459948.248542	1.161969	0.021312
